track_id,poet,lyrics,lyrics source,disc_number,duration_ms,explicit,track_name,track_name_farsi,artist_name,artist_name_farsi,popularity,track_number,album_href,album_id,album_name,album_release_date,album_total_tracks,album_release_year,track_href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,key_name,mode_name,key_mode,artist_id,lyrics,poet,lyric source,genre
60FPU4PXgXIVHtpeNvpb4R,NA,NA,NA,1,218044,FALSE,Eshkal,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/60FPU4PXgXIVHtpeNvpb4R,0.805,0.756,0,-6.328,0,0.0432,0.304,3.95E-06,0.155,0.937,132.998,4,C,minor,C minor,NA,,,,
3077xYCmZkpHV33ssw9pUz,NA,NA,NA,1,169377,FALSE,Tazahor,NA,Benyamin Bahadori,بنیامین بهادری,NA,2,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/3077xYCmZkpHV33ssw9pUz,0.733,0.74,1,-6.004,0,0.0764,0.62,0,0.088,0.837,135.037,3,C#,minor,C# minor,NA,,,,
1Zi15GJgTB2PseaxhduKHt,NA,NA,NA,1,222145,FALSE,Havasam Be Toe,NA,Benyamin Bahadori,بنیامین بهادری,NA,3,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/1Zi15GJgTB2PseaxhduKHt,0.693,0.823,9,-4.907,0,0.0268,0.0683,4.12E-05,0.134,0.483,127,4,A,minor,A minor,NA,,,,
3ImjlvlmFH5KRmJ598KSgw,NA,NA,NA,1,244062,FALSE,Dorehaye Asheghi,NA,Benyamin Bahadori,بنیامین بهادری,NA,4,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/3ImjlvlmFH5KRmJ598KSgw,0.829,0.771,6,-6.805,1,0.0422,0.0916,1.93E-04,0.0449,0.716,120.015,4,F#,major,F# major,NA,,,,
4ROtL4skpyTdkR7BHn0Yl5,NA,NA,NA,1,234553,FALSE,Barana,NA,Benyamin Bahadori,بنیامین بهادری,NA,5,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/4ROtL4skpyTdkR7BHn0Yl5,0.706,0.905,1,-5.172,0,0.0354,0.153,3.02E-06,0.206,0.662,139.015,4,C#,minor,C# minor,NA,,,,
3J4VWVvB7HzpvGbwo7b6mJ,NA,NA,NA,1,287973,FALSE,Meh Alood,NA,Benyamin Bahadori,بنیامین بهادری,NA,6,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/3J4VWVvB7HzpvGbwo7b6mJ,0.723,0.676,0,-8.638,1,0.0326,0.451,1.89E-05,0.338,0.315,141.033,4,C,major,C major,NA,,,,
50IAhkEWONhGTWZgX4sxLv,NA,NA,NA,1,221596,FALSE,Ahange Shomareye 4,NA,Benyamin Bahadori,بنیامین بهادری,NA,7,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/50IAhkEWONhGTWZgX4sxLv,0.822,0.737,2,-6.159,1,0.0644,0.0818,3.07E-05,0.0815,0.783,135.007,4,D,major,D major,NA,,,,
4FAEb0UUsve1Jfmf2DkH7K,NA,NA,NA,1,214857,FALSE,Ashegh Mesle Mah,NA,Benyamin Bahadori,بنیامین بهادری,NA,8,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/4FAEb0UUsve1Jfmf2DkH7K,0.75,0.662,8,-7.915,0,0.033,0.344,1.21E-04,0.107,0.463,127.987,4,G#,minor,G# minor,NA,,,,
0UmzU35weLVM96EVTQKhzE,NA,NA,NA,1,260362,FALSE,Be Man Etemad Kon,NA,Benyamin Bahadori,بنیامین بهادری,NA,9,NA,6yaTxDMkykxvEBCsAcFiL8,Benyamin 94,2015-03-23,NA,2015,https://api.spotify.com/v1/tracks/0UmzU35weLVM96EVTQKhzE,0.729,0.845,11,-6.14,0,0.0474,0.0861,0,0.0615,0.688,130.006,4,B,minor,B minor,NA,,,,
6FKmUsdD7d9EHiclnpY2Xx,NA,NA,NA,1,260911,FALSE,Ghahve,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/6FKmUsdD7d9EHiclnpY2Xx,0.662,0.708,0,-7.028,0,0.0305,0.012,0.0887,0.233,0.718,132.023,4,C,minor,C minor,NA,,,,
5fiZ911tvn7IUmYuWF0mR3,NA,NA,NA,1,150099,FALSE,Jadoogar Gisoo,NA,Benyamin Bahadori,بنیامین بهادری,NA,2,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/5fiZ911tvn7IUmYuWF0mR3,0.61,0.49,9,-9.847,0,0.0382,0.194,0,0.124,0.457,139.909,4,A,minor,A minor,NA,,,,
1dCzlAMqNZBXL6T1ke2ign,NA,NA,NA,1,212192,FALSE,Madar,NA,Benyamin Bahadori,بنیامین بهادری,NA,3,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/1dCzlAMqNZBXL6T1ke2ign,0.795,0.753,0,-6.313,1,0.0489,0.0257,5.15E-04,0.0736,0.866,127.995,4,C,major,C major,NA,,,,
50s7dSX4yPN3N4Fn8ySx7Z,NA,NA,NA,1,180741,FALSE,Dobare Cheshmat,NA,Benyamin Bahadori,بنیامین بهادری,NA,4,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/50s7dSX4yPN3N4Fn8ySx7Z,0.613,0.501,11,-8.002,0,0.13,0.461,0,0.101,0.518,183.835,4,B,minor,B minor,NA,,,,
6CWb5v5U8nGWRaDnWzJA0e,NA,NA,NA,1,215196,FALSE,Hafteye Eshgh,NA,Benyamin Bahadori,بنیامین بهادری,NA,5,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/6CWb5v5U8nGWRaDnWzJA0e,0.857,0.566,11,-9.354,0,0.0492,0.657,2.17E-04,0.371,0.633,128.003,4,B,minor,B minor,NA,,,,
0pKceaT32bACRpLyYUOawm,NA,NA,NA,1,306755,FALSE,Dast Negah Dar,NA,Benyamin Bahadori,بنیامین بهادری,NA,6,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/0pKceaT32bACRpLyYUOawm,0.56,0.463,9,-9.44,0,0.0341,0.265,3.50E-06,0.239,0.335,134.837,4,A,minor,A minor,NA,,,,
6MaHt2nUWvzes5rFiBuOsN,NA,NA,NA,1,237139,FALSE,Eshghe Daghe Man,NA,Benyamin Bahadori,بنیامین بهادری,NA,7,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/6MaHt2nUWvzes5rFiBuOsN,0.803,0.714,6,-8.441,0,0.0475,0.154,1.28E-05,0.115,0.853,130.973,4,F#,minor,F# minor,NA,,,,
7KLHvZWN0KUiMjhLYvjHZK,NA,NA,NA,1,225724,FALSE,Ye Khoone,NA,Benyamin Bahadori,بنیامین بهادری,NA,8,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/7KLHvZWN0KUiMjhLYvjHZK,0.382,0.404,0,-9.174,1,0.0322,0.64,0,0.163,0.219,142.98,3,C,major,C major,NA,,,,
5bJ8GgYtcpjr5lljV5oA1M,NA,NA,NA,1,193541,FALSE,Faghat Shabihe Khodeti,NA,Benyamin Bahadori,بنیامین بهادری,NA,9,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/5bJ8GgYtcpjr5lljV5oA1M,0.706,0.624,11,-8.413,1,0.0317,0.279,0.118,0.109,0.617,132.031,4,B,major,B major,NA,,,,
1oceb2lTLHZ8JJoHKeI6gW,NA,NA,NA,1,270471,FALSE,Gole Yas 2,NA,Benyamin Bahadori,بنیامین بهادری,NA,10,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/1oceb2lTLHZ8JJoHKeI6gW,0.541,0.488,11,-8.833,0,0.0343,0.664,0,0.113,0.303,135.845,4,B,minor,B minor,NA,,,,
0ESMuX6l8xvTlgqcTae11N,NA,NA,NA,1,241423,FALSE,Ashoob,NA,Benyamin Bahadori,بنیامین بهادری,NA,11,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/0ESMuX6l8xvTlgqcTae11N,0.613,0.533,4,-9.409,0,0.0418,0.497,0.0118,0.656,0.185,127.895,4,E,minor,E minor,NA,,,,
4UZcRuRUpCoFsC6rAlV7Yt,NA,NA,NA,1,241920,FALSE,Eshgh Dar Rooze Ghiyamat,NA,Benyamin Bahadori,بنیامین بهادری,NA,12,NA,4JMeVEDst2zZdJw0MueRMt,Benyamin 93,2014-02-23,NA,2014,https://api.spotify.com/v1/tracks/4UZcRuRUpCoFsC6rAlV7Yt,0.784,0.472,11,-7.514,0,0.0461,0.491,0,0.128,0.56,127.972,4,B,minor,B minor,NA,,,,
4NqlUdbumUZ7dxIytYMZ1e,NA,NA,NA,1,77676,FALSE,Shenasnameh - Intro,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/4NqlUdbumUZ7dxIytYMZ1e,0.729,0.341,1,-10.465,0,0.0451,0.69,0,0.11,0.365,141.771,4,C#,minor,C# minor,NA,,,,
4ihMj0WLyQ9az3GMnBOMSy,NA,NA,NA,1,192850,FALSE,Kojaye Donya,NA,Benyamin Bahadori,بنیامین بهادری,29,2,https://api.spotify.com/v1/albums/61KwcPgeBle8K09ZE9iUvw,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,17,2009,https://api.spotify.com/v1/tracks/4ihMj0WLyQ9az3GMnBOMSy,0.804,0.933,11,-4.011,0,0.0388,0.038,1.74E-05,0.0638,0.966,127.969,4,B,minor,B minor,NA,,,,
1qj2V7Sl0ciwfKSAiD7iaK,NA,NA,NA,1,179083,FALSE,Man O Tanha,NA,Benyamin Bahadori,بنیامین بهادری,NA,3,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/1qj2V7Sl0ciwfKSAiD7iaK,0.776,0.843,1,-3.432,0,0.0453,0.147,2.48E-06,0.213,0.953,134.046,4,C#,minor,C# minor,NA,,,,
7EG6pqXAn2HbaNGywFnyCF,NA,NA,NA,1,191282,FALSE,Asheghi Ba To,عاشقی با تو,Benyamin Bahadori,بنیامین بهادری,35,4,https://api.spotify.com/v1/albums/61KwcPgeBle8K09ZE9iUvw,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,17,2009,https://api.spotify.com/v1/tracks/7EG6pqXAn2HbaNGywFnyCF,0.888,0.764,2,-3.424,0,0.118,0.227,0,0.306,0.909,94.958,4,D,minor,D minor,NA,,,,
26thuQ4JrsaKv4QQ1K0rHK,NA,NA,NA,1,190290,FALSE,Ahay To,NA,Benyamin Bahadori,بنیامین بهادری,31,5,https://api.spotify.com/v1/albums/61KwcPgeBle8K09ZE9iUvw,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,17,2009,https://api.spotify.com/v1/tracks/26thuQ4JrsaKv4QQ1K0rHK,0.797,0.88,3,-3.038,0,0.0431,0.117,0.00496,0.0399,0.916,136.005,4,D#,minor,D# minor,NA,,,,
2sHJIjLPizALZogir5TJgH,NA,NA,NA,1,192719,FALSE,Eshghe Adam Kosh,NA,Benyamin Bahadori,بنیامین بهادری,NA,6,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/2sHJIjLPizALZogir5TJgH,0.731,0.447,7,-7.386,0,0.0647,0.0458,3.82E-05,0.0726,0.69,94.94,4,G,minor,G minor,NA,,,,
12Cf4m7Zz4rd0tDsgAeeBE,NA,NA,NA,1,161868,FALSE,Bia Ashegham Kon,NA,Benyamin Bahadori,بنیامین بهادری,22,7,https://api.spotify.com/v1/albums/61KwcPgeBle8K09ZE9iUvw,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,17,2009,https://api.spotify.com/v1/tracks/12Cf4m7Zz4rd0tDsgAeeBE,0.796,0.828,10,-4.8,0,0.0423,0.344,0,0.066,0.892,146.979,4,A#,minor,A# minor,NA,,,,
7zybDYSxvUPrDlFc1CX29I,NA,NA,NA,1,170567,FALSE,Ey Vay Delam,NA,Benyamin Bahadori,بنیامین بهادری,NA,8,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/7zybDYSxvUPrDlFc1CX29I,0.81,0.503,9,-7.288,0,0.073,0.375,0,0.116,0.622,137.937,4,A,minor,A minor,NA,,,,
6VNRuTxOhcFRekdQCqhZxo,NA,NA,NA,1,177150,FALSE,Sedaye Ghalbe To,صدای قلب,Benyamin Bahadori,بنیامین بهادری,NA,9,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/6VNRuTxOhcFRekdQCqhZxo,0.683,0.879,6,-5.264,0,0.0508,0.124,0.00709,0.0414,0.98,133.003,4,F#,minor,F# minor,NA,,,,
2vIXf18NNNtG42sgUwAHYq,NA,NA,NA,1,224980,FALSE,Khab,NA,Benyamin Bahadori,بنیامین بهادری,NA,10,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/2vIXf18NNNtG42sgUwAHYq,0.454,0.754,7,-6.146,0,0.101,0.519,0,0.236,0.464,94.108,4,G,minor,G minor,NA,,,,
2RfUliT5rJA2lh8OLY2dEU,NA,NA,NA,1,53539,FALSE,Mane Lanati,NA,Benyamin Bahadori,بنیامین بهادری,NA,11,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/2RfUliT5rJA2lh8OLY2dEU,0.538,0.311,0,-9.051,0,0.0507,0.683,0,0.124,0.339,132.251,4,C,minor,C minor,NA,,,,
6uO6aqAKkNSbsPgFdyrCdM,NA,NA,NA,1,179449,FALSE,Rafigha Migan,NA,Benyamin Bahadori,بنیامین بهادری,NA,12,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/6uO6aqAKkNSbsPgFdyrCdM,0.749,0.747,2,-6.2,0,0.0711,0.196,0,0.204,0.71,140.009,4,D,minor,D minor,NA,,,,
0MfbowR4iWPL2xt4Zuk9vU,NA,NA,NA,1,49228,FALSE,Parseh,NA,Benyamin Bahadori,بنیامین بهادری,NA,13,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/0MfbowR4iWPL2xt4Zuk9vU,0.507,0.208,5,-11.43,0,0.0451,0.879,0,0.109,0.361,139.707,4,F,minor,F minor,NA,,,,
1rJq24SnEYXOlLzi9jeLq6,NA,NA,NA,1,190394,FALSE,Leili Dar Paieez,لیلی در پاییز,Benyamin Bahadori,بنیامین بهادری,NA,14,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/1rJq24SnEYXOlLzi9jeLq6,0.934,0.823,0,-4.21,0,0.144,0.155,4.96E-05,0.0658,0.939,125.996,4,C,minor,C minor,NA,,,,
1YSvsv7r7B97VL5BZB7oaU,NA,NA,NA,1,24177,FALSE,Hafteh Be Hafteh,NA,Benyamin Bahadori,بنیامین بهادری,NA,15,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/1YSvsv7r7B97VL5BZB7oaU,0.538,0.294,7,-11.388,1,0.103,0.443,0,0.2,0.326,123.192,3,G,major,G major,NA,,,,
6XoFtqnAj6PWEEqJpKJ8yH,NA,NA,NA,1,186397,FALSE,Shomineh,NA,Benyamin Bahadori,بنیامین بهادری,NA,16,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/6XoFtqnAj6PWEEqJpKJ8yH,0.593,0.41,0,-8.648,0,0.223,0.494,0,0.1,0.232,147.755,4,C,minor,C minor,NA,,,,
5pv4UWjQOaS1hgUk7EwFdf,NA,NA,NA,1,69343,FALSE,Tamoom Shod - Payan,NA,Benyamin Bahadori,بنیامین بهادری,NA,17,NA,61KwcPgeBle8K09ZE9iUvw,88,2009-04-28,NA,2009,https://api.spotify.com/v1/tracks/5pv4UWjQOaS1hgUk7EwFdf,0.513,0.281,9,-10.807,0,0.0395,0.508,0,0.201,0.255,128.43,3,A,minor,A minor,NA,,,,
3bQHDq8nfAUhWbenJUif8X,NA,NA,NA,1,192223,FALSE,Loknat,NA,Benyamin Bahadori,بنیامین بهادری,23,1,https://api.spotify.com/v1/albums/3NCo8RbjlrZPHQe8ylEvUI,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,9,2006,https://api.spotify.com/v1/tracks/3bQHDq8nfAUhWbenJUif8X,0.732,0.646,5,-7.362,0,0.0571,0.122,0.0109,0.0902,0.768,138.038,4,F,minor,F minor,NA,,,,
2wk1KzddZBhelkhHZB2EEV,NA,NA,NA,1,193085,FALSE,Ashegh Shodam,NA,Benyamin Bahadori,بنیامین بهادری,29,2,https://api.spotify.com/v1/albums/3NCo8RbjlrZPHQe8ylEvUI,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,9,2006,https://api.spotify.com/v1/tracks/2wk1KzddZBhelkhHZB2EEV,0.726,0.594,1,-9.354,0,0.0405,0.415,1.13E-06,0.129,0.693,105.702,4,C#,minor,C# minor,NA,,,,
3zw7HpcQ1dx3Id6knDbHmM,NA,NA,NA,1,168712,FALSE,Khatereha,NA,Benyamin Bahadori,بنیامین بهادری,33,3,https://api.spotify.com/v1/albums/3NCo8RbjlrZPHQe8ylEvUI,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,9,2006,https://api.spotify.com/v1/tracks/3zw7HpcQ1dx3Id6knDbHmM,0.726,0.84,0,-8.833,0,0.0438,0.117,2.69E-05,0.0715,0.802,137.003,4,C,minor,C minor,NA,,,,
3DtpSAOqyzO3QxrTViyrWK,NA,NA,NA,1,224405,FALSE,Inam Bemoneh,NA,Benyamin Bahadori,بنیامین بهادری,NA,4,NA,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,NA,2006,https://api.spotify.com/v1/tracks/3DtpSAOqyzO3QxrTViyrWK,0.666,0.715,11,-10.137,0,0.0329,0.325,4.13E-05,0.0937,0.482,139.924,4,B,minor,B minor,NA,,,,
2EOALLcAE60bPab2hdXsj5,NA,NA,NA,1,225712,FALSE,Yadam Miad,NA,Benyamin Bahadori,بنیامین بهادری,NA,5,NA,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,NA,2006,https://api.spotify.com/v1/tracks/2EOALLcAE60bPab2hdXsj5,0.326,0.408,0,-9.746,0,0.0358,0.182,5.32E-05,0.152,0.305,184.694,3,C,minor,C minor,NA,,,,
24wRGMssb4KVKmlxPDwgKF,NA,NA,NA,1,228925,FALSE,Bi Etena,NA,Benyamin Bahadori,بنیامین بهادری,19,6,https://api.spotify.com/v1/albums/3NCo8RbjlrZPHQe8ylEvUI,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,9,2006,https://api.spotify.com/v1/tracks/24wRGMssb4KVKmlxPDwgKF,0.771,0.839,9,-8.809,0,0.0332,0.394,7.44E-05,0.182,0.968,133.981,4,A,minor,A minor,NA,,,,
7dz1vumFrKIX3cAHe3UZuL,NA,NA,NA,1,271739,FALSE,Man Emshab Mimiram,من امشب می میرم,Benyamin Bahadori,بنیامین بهادری,18,7,https://api.spotify.com/v1/albums/3NCo8RbjlrZPHQe8ylEvUI,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,9,2006,https://api.spotify.com/v1/tracks/7dz1vumFrKIX3cAHe3UZuL,0.7,0.544,0,-9.533,0,0.0394,0.559,0,0.101,0.487,172.065,4,C,minor,C minor,NA,,,,
2nmi0wIhL8kWYeEMfGbykH,NA,NA,NA,1,214636,FALSE,Taraneh Vazheh,NA,Benyamin Bahadori,بنیامین بهادری,NA,8,NA,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,NA,2006,https://api.spotify.com/v1/tracks/2nmi0wIhL8kWYeEMfGbykH,0.81,0.762,11,-9.055,0,0.0374,0.489,1.98E-05,0.167,0.541,116.037,4,B,minor,B minor,NA,,,,
5gGNn4NATobiqOlRjZ8Ffb,NA,NA,NA,1,279106,FALSE,Adam Ahani,NA,Benyamin Bahadori,بنیامین بهادری,NA,9,NA,3NCo8RbjlrZPHQe8ylEvUI,85,2006-03-05,NA,2006,https://api.spotify.com/v1/tracks/5gGNn4NATobiqOlRjZ8Ffb,0.65,0.688,6,-9.491,0,0.048,0.0116,0.0601,0.178,0.635,143.988,4,F#,minor,F# minor,NA,,,,
1c3Wwh3pDD8apGzhcYvYkW,NA,NA,NA,1,166164,FALSE,Tou Khoshgeli,تو خوشگلی,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,2ns1vDNLNvrdwPqU2XLRY8,Tou Khoshgeli,2019-12-24,NA,2019,https://api.spotify.com/v1/tracks/1c3Wwh3pDD8apGzhcYvYkW,0.926,0.627,9,-6.229,0,0.0897,0.119,0,0.107,0.963,108.037,4,A,minor,A minor,NA,,,,
20w8kbqucM4z1XagP3ZiGi,NA,NA,NA,1,166164,FALSE,To Khoshgeli,تو خوشگلی,Benyamin Bahadori,بنیامین بهادری,19,1,https://api.spotify.com/v1/albums/4c6KPFgktdGuPwkkrUHWy0,4c6KPFgktdGuPwkkrUHWy0,To Khoshgeli,2019-12-05,1,2019,https://api.spotify.com/v1/tracks/20w8kbqucM4z1XagP3ZiGi,0.924,0.633,9,-6.228,0,0.0845,0.133,0,0.12,0.966,108.086,4,A,minor,A minor,NA,,,,
1Mho5KRkAOyoHdmEm8KP9j,NA,NA,NA,1,164284,FALSE,Rahat,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,57QnNo0eg9HzPZDzfHmOmD,Rahat,2019-11-12,NA,2019,https://api.spotify.com/v1/tracks/1Mho5KRkAOyoHdmEm8KP9j,0.807,0.7,9,-7.221,0,0.0609,0.315,1.70E-05,0.0794,0.682,95.006,4,A,minor,A minor,NA,,,,
4Au4u4Yzl2qCCwZa7AIOBU,NA,NA,NA,1,164284,FALSE,Rahat,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,6ZLNFksYtj9X4oUchnj5Xm,Rahat,2019-11-07,NA,2019,https://api.spotify.com/v1/tracks/4Au4u4Yzl2qCCwZa7AIOBU,0.816,0.689,9,-7.241,0,0.0551,0.346,8.73E-06,0.076,0.691,95.01,4,A,minor,A minor,NA,,,,
558uKS3In26edcUJjzIWrw,NA,NA,NA,1,186000,FALSE,To Ke Eyde Mani,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,7uxm5OG0G9qYPxqU1KZM5q,To Ke Eyde Mani,2017-11-01,NA,2017,https://api.spotify.com/v1/tracks/558uKS3In26edcUJjzIWrw,0.841,0.818,11,-6.417,0,0.0418,0.245,1.18E-06,0.211,0.777,124.982,4,B,minor,B minor,NA,,,,
1RbpnZAfaVAr5HRaDmF6m5,NA,NA,NA,1,227065,FALSE,Kabir,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,0B0fn2w6CMLVFBOot38NmK,Kabir,2017-06-12,NA,2017,https://api.spotify.com/v1/tracks/1RbpnZAfaVAr5HRaDmF6m5,0.542,0.663,7,-9.57,0,0.0466,0.548,0.0173,0.131,0.329,127.974,4,G,minor,G minor,NA,,,,
4mh6ycITij6mGb2pU0OzUB,NA,NA,NA,1,186025,FALSE,Tou Ke Eyde Mani,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,0FhrefI75AptRzjg38Waop,Tou Ke Eyde Mani,2017-03-21,NA,2017,https://api.spotify.com/v1/tracks/4mh6ycITij6mGb2pU0OzUB,0.842,0.808,11,-6.102,0,0.0438,0.227,1.06E-06,0.198,0.705,124.989,4,B,minor,B minor,NA,,,,
3rHeiok8FJfthCa3OXg1eA,NA,NA,NA,1,242102,FALSE,Parizad,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,4Ge23fUwiYZrbxXHc0uJjM,Parizad,2017-03-19,NA,2017,https://api.spotify.com/v1/tracks/3rHeiok8FJfthCa3OXg1eA,0.58,0.876,11,-5.932,0,0.555,0.0428,0,0.402,0.681,119.98,4,B,minor,B minor,NA,,,,
0CO5jSOtYtAuBFsCSqTC1U,NA,NA,NA,1,242076,FALSE,Parizad,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,4jj6d0teVNwHiJivRxlZuY,Parizad,2017-01-08,NA,2017,https://api.spotify.com/v1/tracks/0CO5jSOtYtAuBFsCSqTC1U,0.587,0.889,11,-5.149,0,0.503,0.0312,0,0.389,0.725,119.912,4,B,minor,B minor,NA,,,,
7HHulYICWgtGabmvZRR06T,NA,NA,NA,1,183719,FALSE,Morning Prayer,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,1aEdtdx8JBYpSyDjQr4OF8,Morning Prayer,2017-01-05,NA,2017,https://api.spotify.com/v1/tracks/7HHulYICWgtGabmvZRR06T,0.382,0.0819,3,-18.147,1,0.0502,0.81,0,0.105,0.167,118.637,1,D#,major,D# major,NA,,,,
2Co5cb7O97DafoPdFc7kPn,NA,NA,NA,1,157126,FALSE,Yebare Dige Eshtebah Kon,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,16F9wY5ljDQnE6mM0VSypA,Yebare Dige Eshtebah Kon,2016-12-17,NA,2016,https://api.spotify.com/v1/tracks/2Co5cb7O97DafoPdFc7kPn,0.822,0.847,7,-4.997,0,0.191,0.0808,0,0.159,0.675,120.011,4,G,minor,G minor,NA,,,,
5wLww1zVZ9jD1JflpndT0g,NA,NA,NA,1,156335,FALSE,Ye Bare Dige Eshtebah Kon,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,5IRDfBtgUFdtCrnWZoIKsK,Ye Bare Dige Eshtebah Kon,2016-11-16,NA,2016,https://api.spotify.com/v1/tracks/5wLww1zVZ9jD1JflpndT0g,0.839,0.735,7,-8.697,0,0.0738,0.32,0,0.162,0.917,120.106,4,G,minor,G minor,NA,,,,
0y9DYUcKcdYxgYB45kkHka,NA,NA,NA,1,339826,FALSE,Yerooz Az Yade To - Original Mix,NA,Benyamin Bahadori,بنیامین بهادری,NA,1,NA,4C8Ss4UepcGjYvonT3eu8m,Yerooz Az Yade To,2016-10-06,NA,2016,https://api.spotify.com/v1/tracks/0y9DYUcKcdYxgYB45kkHka,0.277,0.638,10,-6.462,0,0.0472,0.652,1.44E-06,0.138,0.438,170.313,3,A#,minor,A# minor,NA,,,,
